predict_time,future_time,lstm_class,lstm_predic,lstm_price,time_price,future_price,signal1,signal2,signal3
2020-12-03 21:00:00,2020-12-03 22:00:00,1.0,1,1.0,19328.222832669315,19072,1,1,0.0
2020-12-03 22:00:00,2020-12-03 23:00:00,1.0,1,1.0,19389.32716643426,19106,1,1,1.0
2020-12-03 23:00:00,2020-12-04 00:00:00,1.0,1,1.0,19424.043883251994,19071,1,1,0.0
2020-12-04 00:00:00,2020-12-04 01:00:00,1.0,1,1.0,19388.615059138196,19049,1,1,1.0
2020-12-04 01:00:00,2020-12-04 02:00:00,1.0,0,1.0,19444.109420698373,18962,1,1,1.0
2020-12-04 02:00:00,2020-12-04 03:00:00,1.0,1,1.0,19483.172522244433,19109,1,1,0.0
2020-12-04 03:00:00,2020-12-04 04:00:00,1.0,1,1.0,19421.678932785548,19092,1,1,1.0
2020-12-04 04:00:00,2020-12-04 05:00:00,1.0,1,1.0,19486.92240147494,19072,1,1,1.0
2020-12-04 05:00:00,2020-12-04 06:00:00,1.0,1,1.0,19372.62126551623,19055,1,1,1.0
2020-12-04 06:00:00,2020-12-04 07:00:00,1.0,1,0.0,19302.093492930682,19052,1,1,0.0
2020-12-04 07:00:00,2020-12-04 08:00:00,1.0,1,0.0,19212.764972525736,18982,1,1,1.0
2020-12-04 08:00:00,2020-12-04 09:00:00,1.0,1,0.0,19297.122640384012,19289,1,1,1.0
2020-12-04 09:00:00,2020-12-04 10:00:00,1.0,1,0.0,19245.417649134404,18994,1,1,1.0
2020-12-04 10:00:00,2020-12-04 11:00:00,1.0,1,0.0,19323.72240219704,19116,1,1,1.0
2020-12-04 11:00:00,2020-12-04 12:00:00,1.0,0,1.0,19310.21969076897,19056,1,1,1.0
2020-12-04 12:00:00,2020-12-04 13:00:00,1.0,1,1.0,19389.908266769136,19012,1,1,1.0
2020-12-04 13:00:00,2020-12-04 14:00:00,1.0,1,1.0,19375.6844683692,18971,1,1,1.0
2020-12-04 14:00:00,2020-12-04 15:00:00,1.0,1,1.0,19039.18826392922,19269,1,1,1.0
2020-12-04 15:00:00,2020-12-04 16:00:00,1.0,0,1.0,18883.153642375226,19242,1,1,1.0
2020-12-04 16:00:00,2020-12-04 17:00:00,0.0,1,1.0,19017.75392483133,19138,0,0,0.0
2020-12-04 17:00:00,2020-12-04 18:00:00,0.0,0,1.0,19007.745598690966,19259,1,1,0.0
2020-12-04 18:00:00,2020-12-04 19:00:00,1.0,0,1.0,19057.94015954184,19183,1,1,1.0
2020-12-04 19:00:00,2020-12-04 20:00:00,1.0,1,1.0,18940.775280839644,19256,1,0,1.0
2020-12-04 20:00:00,2020-12-04 21:00:00,1.0,0,1.0,19005.299298293874,19024,1,1,1.0
2020-12-04 21:00:00,2020-12-04 22:00:00,0.0,0,1.0,18975.593454402857,19256,1,1,1.0
2020-12-04 22:00:00,2020-12-04 23:00:00,1.0,1,1.0,19058.600759041,19344,1,0,0.0
2020-12-04 23:00:00,2020-12-05 00:00:00,1.0,0,1.0,19046.56226566435,19222,1,1,0.0
2020-12-05 00:00:00,2020-12-05 01:00:00,1.0,0,1.0,18983.500067982524,18984,1,1,0.0
2020-12-05 01:00:00,2020-12-05 02:00:00,1.0,1,1.0,18849.90844879388,18861,1,1,1.0
2020-12-05 02:00:00,2020-12-05 03:00:00,0.0,1,1.0,18681.36900707786,18750,0,0,0.0
2020-12-05 03:00:00,2020-12-05 04:00:00,1.0,1,1.0,18657.860452477253,18676,0,1,1.0
2020-12-05 04:00:00,2020-12-05 05:00:00,0.0,1,1.0,18763.416583367038,18935,0,0,1.0
2020-12-05 05:00:00,2020-12-05 06:00:00,1.0,1,1.0,18675.65125417846,18829,0,0,0.0
2020-12-05 06:00:00,2020-12-05 07:00:00,1.0,1,1.0,18801.71663896246,18659,0,0,0.0
2020-12-05 07:00:00,2020-12-05 08:00:00,0.0,1,1.0,18824.99012363686,18831,1,0,0.0
2020-12-05 08:00:00,2020-12-05 09:00:00,1.0,1,1.0,18880.140268272902,18579,1,0,0.0
2020-12-05 09:00:00,2020-12-05 10:00:00,0.0,1,1.0,18964.375868895513,18735,0,0,0.0
2020-12-05 10:00:00,2020-12-05 11:00:00,0.0,1,1.0,18959.26402911343,18676,1,0,0.0
2020-12-05 11:00:00,2020-12-05 12:00:00,0.0,1,1.0,18953.5105351897,18709,1,0,0.0
2020-12-05 12:00:00,2020-12-05 13:00:00,0.0,1,1.0,19124.680537316395,18679,1,0,0.0
2020-12-05 13:00:00,2020-12-05 14:00:00,1.0,0,1.0,19123.73996306074,19106,1,1,1.0
2020-12-05 14:00:00,2020-12-05 15:00:00,1.0,0,1.0,19084.93628707126,19199,1,1,1.0
2020-12-05 15:00:00,2020-12-05 16:00:00,1.0,0,1.0,19065.75395047494,19065,1,1,1.0
2020-12-05 16:00:00,2020-12-05 17:00:00,1.0,0,1.0,19070.43008266623,19001,1,1,1.0
2020-12-05 17:00:00,2020-12-05 18:00:00,0.0,1,1.0,19013.320703933183,19016,1,1,0.0
2020-12-05 18:00:00,2020-12-05 19:00:00,0.0,0,1.0,19075.249971376616,19100,1,1,1.0
2020-12-05 19:00:00,2020-12-05 20:00:00,0.0,0,1.0,19108.497164981814,19199,0,1,0.0
2020-12-05 20:00:00,2020-12-05 21:00:00,0.0,0,1.0,19108.140857743634,19161,1,1,0.0
2020-12-05 21:00:00,2020-12-05 22:00:00,0.0,0,1.0,19116.148950210274,19086,1,1,1.0
2020-12-05 22:00:00,2020-12-05 23:00:00,1.0,0,1.0,19120.407782573595,18931,1,1,0.0
2020-12-05 23:00:00,2020-12-06 00:00:00,1.0,0,1.0,19127.39054890076,19127,0,1,1.0
2020-12-06 00:00:00,2020-12-06 01:00:00,0.0,0,1.0,19078.556667115266,19109,1,1,0.0
2020-12-06 01:00:00,2020-12-06 02:00:00,1.0,0,1.0,19012.000133490343,18985,1,1,0.0
2020-12-06 02:00:00,2020-12-06 03:00:00,0.0,0,1.0,19037.25709672162,18985,1,1,1.0
2020-12-06 03:00:00,2020-12-06 04:00:00,0.0,0,1.0,19130.765058852565,19086,1,1,0.0
2020-12-06 04:00:00,2020-12-06 05:00:00,0.0,0,1.0,19243.4766455984,19055,1,1,0.0
2020-12-06 05:00:00,2020-12-06 06:00:00,1.0,1,1.0,19239.77902595944,19004,1,1,1.0
2020-12-06 06:00:00,2020-12-06 07:00:00,0.0,0,1.0,19232.312784085807,19193,1,0,0.0
2020-12-06 07:00:00,2020-12-06 08:00:00,0.0,0,1.0,19189.732724430032,18808,1,1,1.0
2020-12-06 08:00:00,2020-12-06 09:00:00,0.0,0,1.0,19197.39185355051,18990,1,1,0.0
2020-12-06 09:00:00,2020-12-06 10:00:00,0.0,0,1.0,19169.47152374268,19086,0,1,1.0
2020-12-06 10:00:00,2020-12-06 11:00:00,0.0,0,1.0,19199.288633309938,18957,1,1,1.0
2020-12-06 11:00:00,2020-12-06 12:00:00,0.0,0,1.0,19226.966846658477,19021,1,1,1.0
2020-12-06 12:00:00,2020-12-06 13:00:00,1.0,0,1.0,19061.207196330466,19117,1,1,1.0
2020-12-06 13:00:00,2020-12-06 14:00:00,0.0,0,1.0,19045.43481871566,19120,1,1,1.0
2020-12-06 14:00:00,2020-12-06 15:00:00,1.0,0,1.0,19045.60556155048,19143,1,1,0.0
2020-12-06 15:00:00,2020-12-06 16:00:00,0.0,1,1.0,19065.13152154267,19310,1,1,1.0
2020-12-06 16:00:00,2020-12-06 17:00:00,0.0,0,1.0,18989.287232539937,19223,1,1,0.0
2020-12-06 17:00:00,2020-12-06 18:00:00,1.0,0,1.0,18958.345131388975,19298,1,1,1.0
2020-12-06 18:00:00,2020-12-06 19:00:00,0.0,1,1.0,19105.007470986144,19161,1,1,0.0
2020-12-06 19:00:00,2020-12-06 20:00:00,1.0,1,1.0,19116.00678984515,19161,1,1,1.0
2020-12-06 20:00:00,2020-12-06 21:00:00,0.0,0,1.0,19113.957801445802,19202,1,1,1.0
2020-12-06 21:00:00,2020-12-06 22:00:00,1.0,1,1.0,19137.00238050603,19365,1,1,1.0
2020-12-06 22:00:00,2020-12-06 23:00:00,0.0,0,1.0,19114.919683177108,18859,1,1,1.0
2020-12-06 23:00:00,2020-12-07 00:00:00,1.0,0,1.0,19138.298114111985,19167,1,1,1.0
2020-12-07 00:00:00,2020-12-07 01:00:00,0.0,1,1.0,19168.613714939194,19050,1,1,1.0
2020-12-07 01:00:00,2020-12-07 02:00:00,1.0,0,1.0,19228.21597522872,19008,1,1,1.0
2020-12-07 02:00:00,2020-12-07 03:00:00,0.0,0,1.0,19182.24896633005,19047,1,1,1.0
2020-12-07 03:00:00,2020-12-07 04:00:00,1.0,0,1.0,19349.40721321552,19203,1,1,1.0
2020-12-07 04:00:00,2020-12-07 05:00:00,1.0,0,1.0,19322.114874625433,19187,1,1,1.0
2020-12-07 05:00:00,2020-12-07 06:00:00,1.0,0,1.0,19297.9401561189,19008,1,1,1.0
2020-12-07 06:00:00,2020-12-07 07:00:00,1.0,0,1.0,19201.511579641614,19090,1,1,1.0
2020-12-07 07:00:00,2020-12-07 08:00:00,1.0,0,1.0,19275.444152874566,19062,1,1,1.0
2020-12-07 08:00:00,2020-12-07 09:00:00,1.0,0,1.0,19289.291328506097,18929,1,1,1.0
2020-12-07 09:00:00,2020-12-07 10:00:00,1.0,0,1.0,19258.65791497713,19150,1,1,0.0
2020-12-07 10:00:00,2020-12-07 11:00:00,0.0,1,1.0,19319.415095241995,19441,1,1,1.0
2020-12-07 11:00:00,2020-12-07 12:00:00,1.0,1,1.0,19330.1367833347,19148,1,1,1.0
2020-12-07 12:00:00,2020-12-07 13:00:00,1.0,1,1.0,19244.712624167147,19360,1,1,1.0
2020-12-07 13:00:00,2020-12-07 14:00:00,1.0,0,1.0,19214.669868458503,19432,1,1,1.0
2020-12-07 14:00:00,2020-12-07 15:00:00,1.0,1,1.0,19218.830278960475,19362,1,1,1.0
2020-12-07 15:00:00,2020-12-07 16:00:00,1.0,1,1.0,19123.38149763617,19455,1,0,1.0
2020-12-07 16:00:00,2020-12-07 17:00:00,0.0,0,1.0,19232.801524172657,19175,0,1,0.0
2020-12-07 17:00:00,2020-12-07 18:00:00,1.0,1,1.0,19170.45708346043,19247,1,0,1.0
2020-12-07 18:00:00,2020-12-07 19:00:00,1.0,1,1.0,19220.471279211153,19171,1,0,1.0
2020-12-07 19:00:00,2020-12-07 20:00:00,1.0,0,1.0,19206.547122723903,19182,1,0,1.0
2020-12-07 20:00:00,2020-12-07 21:00:00,1.0,0,1.0,19196.648192953366,19210,1,0,1.0
2020-12-07 21:00:00,2020-12-07 22:00:00,1.0,1,1.0,19185.34066753368,19102,1,1,0.0
2020-12-07 22:00:00,2020-12-07 23:00:00,1.0,1,1.0,19013.053183636788,19028,1,1,1.0
2020-12-07 23:00:00,2020-12-08 00:00:00,1.0,1,1.0,18974.380989272875,19132,1,0,1.0
2020-12-08 00:00:00,2020-12-08 01:00:00,1.0,1,1.0,19034.969121245507,19203,1,0,1.0
2020-12-08 01:00:00,2020-12-08 02:00:00,1.0,1,1.0,19083.141842435925,19044,1,0,1.0
2020-12-08 02:00:00,2020-12-08 03:00:00,1.0,1,1.0,19108.791594852573,19193,1,1,1.0
2020-12-08 03:00:00,2020-12-08 04:00:00,1.0,1,1.0,19155.7000831984,19236,1,1,0.0
2020-12-08 04:00:00,2020-12-08 05:00:00,1.0,1,1.0,19210.205779119442,19220,1,1,0.0
2020-12-08 14:00:00,2020-12-08 15:00:00,1.0,1,1.0,18826.06573421648,19140,1,1,0.0
2020-12-08 15:00:00,2020-12-08 16:00:00,1.0,1,1.0,18800.33760697577,19131,1,1,0.0
2020-12-08 16:00:00,2020-12-08 17:00:00,1.0,1,1.0,18771.32446244152,19139,1,1,1.0
2020-12-08 17:00:00,2020-12-08 18:00:00,1.0,1,1.0,18911.662411854533,18964,1,0,0.0
2020-12-08 18:00:00,2020-12-08 19:00:00,1.0,1,1.0,18882.592194149085,19166,1,0,0.0
2020-12-08 19:00:00,2020-12-08 20:00:00,1.0,1,1.0,18809.92791795218,19150,1,1,1.0
2020-12-08 20:00:00,2020-12-08 21:00:00,1.0,1,1.0,18839.98917128326,19162,1,1,0.0
2020-12-08 21:00:00,2020-12-08 22:00:00,1.0,1,1.0,18897.010309949143,19214,1,0,0.0
2020-12-08 22:00:00,2020-12-08 23:00:00,1.0,1,1.0,18832.8265084822,19167,1,0,0.0
2020-12-08 23:00:00,2020-12-09 00:00:00,1.0,1,1.0,18789.95152796877,19158,1,1,0.0
2020-12-09 00:00:00,2020-12-09 01:00:00,1.0,1,1.0,18761.517584789068,19247,1,0,0.0
2020-12-09 01:00:00,2020-12-09 02:00:00,1.0,1,1.0,18779.644729676173,19086,1,1,0.0
2020-12-09 02:00:00,2020-12-09 03:00:00,1.0,1,1.0,18451.08063038666,19148,1,1,0.0
2020-12-09 03:00:00,2020-12-09 04:00:00,1.0,1,1.0,18367.666695635333,19008,1,1,1.0
2020-12-09 04:00:00,2020-12-09 05:00:00,1.0,1,1.0,18266.346193472367,19087,1,1,0.0
2020-12-09 05:00:00,2020-12-09 06:00:00,1.0,1,1.0,18228.599267715326,19146,1,1,1.0
2020-12-09 06:00:00,2020-12-09 07:00:00,1.0,1,1.0,18264.846018700366,19226,1,0,1.0
2020-12-09 07:00:00,2020-12-09 08:00:00,1.0,1,1.0,18283.889381545127,19233,1,0,0.0
2020-12-09 08:00:00,2020-12-09 09:00:00,1.0,1,1.0,18152.133808540795,19362,1,1,0.0
2020-12-09 09:00:00,2020-12-09 10:00:00,1.0,1,1.0,18228.65875798928,19064,1,1,1.0
2020-12-09 10:00:00,2020-12-09 11:00:00,1.0,1,1.0,18220.20014029625,19186,1,1,1.0
2020-12-09 11:00:00,2020-12-09 12:00:00,1.0,1,1.0,18009.390424103687,19170,1,1,0.0
2020-12-09 12:00:00,2020-12-09 13:00:00,1.0,1,1.0,17958.724923436293,19269,1,0,1.0
2020-12-09 13:00:00,2020-12-09 14:00:00,1.0,1,1.0,18047.337198202702,19176,1,1,1.0
2020-12-09 14:00:00,2020-12-09 15:00:00,1.0,1,1.0,18234.452569370944,19100,1,1,1.0

2020-12-09 15:00:00,2020-12-09 16:00:00,1.0,1,1.0,18239.18289927983,19100,1,1,1.0
2020-12-09 16:00:00,2020-12-09 17:00:00,1.0,1,1.0,18252.860264747942,19100,1,1,1.0

2020-12-09 17:00:00,2020-12-09 18:00:00,0.0,1,1.0,18439.86346766178,18732,0,0,0.0
2020-12-09 18:00:00,2020-12-09 19:00:00,1.0,0,1.0,18387.961313681626,18296,1,0,1.0
2020-12-09 19:00:00,2020-12-09 20:00:00,1.0,1,1.0,18337.035234788567,18296,1,0,1.0
2020-12-09 20:00:00,2020-12-09 21:00:00,1.0,0,1.0,18389.259982175998,18296,1,0,1.0
2020-12-09 21:00:00,2020-12-09 22:00:00,1.0,1,1.0,18324.3002937616,18253,1,1,1.0
2020-12-09 22:00:00,2020-12-09 23:00:00,1.0,1,1.0,18225.23555281656,18253,1,1,1.0
2020-12-09 23:00:00,2020-12-10 00:00:00,1.0,1,1.0,18272.525618485797,18253,1,1,1.0
2020-12-10 00:00:00,2020-12-10 01:00:00,1.0,1,1.0,18319.973591470032,18437,1,1,1.0
2020-12-10 01:00:00,2020-12-10 02:00:00,1.0,0,1.0,18488.35148201451,18437,1,1,1.0
2020-12-10 02:00:00,2020-12-10 03:00:00,1.0,0,1.0,18543.68534370508,18437,1,1,1.0
2020-12-10 03:00:00,2020-12-10 04:00:00,1.0,0,1.0,18543.43584529678,18437,1,1,1.0
2020-12-10 04:00:00,2020-12-10 05:00:00,1.0,0,1.0,18452.55197085387,18437,1,1,1.0
2020-12-10 05:00:00,2020-12-10 06:00:00,1.0,0,1.0,18440.893914798857,18437,1,1,1.0
2020-12-10 06:00:00,2020-12-10 07:00:00,1.0,0,1.0,18403.109795179596,18437,1,1,1.0
2020-12-10 07:00:00,2020-12-10 08:00:00,1.0,0,1.0,18405.776228312858,18437,1,1,1.0
2020-12-10 08:00:00,2020-12-10 09:00:00,1.0,0,1.0,18412.1535549095,18437,1,1,1.0
2020-12-10 09:00:00,2020-12-10 10:00:00,0.0,1,1.0,18415.650519218325,18501,0,0,0.0
2020-12-10 10:00:00,2020-12-10 11:00:00,0.0,1,1.0,18316.713356726414,18501,0,0,0.0
2020-12-10 11:00:00,2020-12-10 12:00:00,0.0,1,1.0,18344.359574854243,18501,0,0,0.0
2020-12-10 12:00:00,2020-12-10 13:00:00,0.0,1,1.0,18422.717676198987,18501,0,0,0.0
2020-12-10 13:00:00,2020-12-10 14:00:00,0.0,1,1.0,18274.553636669643,18366,0,0,0.0
2020-12-10 14:00:00,2020-12-10 15:00:00,0.0,1,1.0,18172.263372834375,18366,0,0,0.0
2020-12-10 15:00:00,2020-12-10 16:00:00,0.0,1,1.0,18182.603005492034,18349,0,0,0.0
2020-12-10 16:00:00,2020-12-10 17:00:00,0.0,1,1.0,18201.746476922213,18349,0,0,0.0
2020-12-10 17:00:00,2020-12-10 18:00:00,1.0,1,1.0,18214.430591922774,18404,1,0,0.0
2020-12-10 18:00:00,2020-12-10 19:00:00,1.0,1,1.0,18117.39300717297,18174,1,0,0.0
2020-12-11 10:00:00,2020-12-11 11:00:00,1.0,1,1.0,17936.092426329786,18093,1,1,0.0
2020-12-11 11:00:00,2020-12-11 12:00:00,1.0,1,1.0,17826.673749215424,18093,1,1,0.0
2020-12-11 12:00:00,2020-12-11 13:00:00,1.0,1,1.0,17883.0045372254,18093,1,1,0.0
2020-12-11 13:00:00,2020-12-11 14:00:00,1.0,1,1.0,17780.400388028887,17937,1,0,0.0
2020-12-11 14:00:00,2020-12-11 15:00:00,1.0,1,1.0,17754.349435810112,17937,1,0,0.0
2020-12-11 15:00:00,2020-12-11 16:00:00,0.0,1,1.0,17658.336677533538,17653,0,0,0.0
2020-12-11 16:00:00,2020-12-11 17:00:00,0.0,1,1.0,17844.354862136737,17693,0,0,0.0
2020-12-11 17:00:00,2020-12-11 18:00:00,1.0,0,0.0,17954.01710174786,17785,1,1,1.0
2020-12-11 18:00:00,2020-12-11 19:00:00,1.0,1,1.0,18059.566960611748,18027,1,1,1.0
2020-12-11 19:00:00,2020-12-11 20:00:00,1.0,0,1.0,18090.357811214115,18113,1,1,1.0
2020-12-11 20:00:00,2020-12-11 21:00:00,1.0,1,1.0,17994.51088392494,18119,1,1,1.0
2020-12-11 21:00:00,2020-12-11 22:00:00,1.0,1,1.0,18002.04738437373,18265,1,1,1.0
2020-12-11 22:00:00,2020-12-11 23:00:00,1.0,1,1.0,18042.082909530807,18291,1,1,1.0
2020-12-12 14:00:00,2020-12-12 15:00:00,0.0,0,1.0,18391.462860837677,18296,1,1,1.0
2020-12-12 15:00:00,2020-12-12 16:00:00,1.0,0,0.0,18503.888251293185,18452,1,1,1.0
2020-12-12 16:00:00,2020-12-12 17:00:00,1.0,0,0.0,18453.039237952617,18452,1,1,1.0
2020-12-12 17:00:00,2020-12-12 18:00:00,0.0,0,1.0,18420.394133283415,18339,1,1,1.0
2020-12-12 19:00:00,2020-12-12 20:00:00,0.0,1,1.0,18402.828010077217,18487,0,0,1.0
2020-12-12 20:00:00,2020-12-12 21:00:00,0.0,1,1.0,18408.90550352703,18437,0,0,0.0
2020-12-12 21:00:00,2020-12-12 22:00:00,0.0,1,1.0,18493.278426234458,18513,1,1,1.0
2020-12-12 22:00:00,2020-12-12 23:00:00,1.0,0,1.0,18679.91654918206,18610,1,1,1.0
2020-12-12 23:00:00,2020-12-13 00:00:00,1.0,0,1.0,18800.30041721372,18783,1,1,1.0
2020-12-13 00:00:00,2020-12-13 01:00:00,1.0,0,1.0,18776.8104460248,18732,1,1,1.0
2020-12-13 01:00:00,2020-12-13 02:00:00,1.0,1,1.0,18800.70935610868,18699,1,1,1.0
2020-12-13 02:00:00,2020-12-13 03:00:00,1.0,1,1.0,18873.353124638037,18841,1,1,1.0
2020-12-13 03:00:00,2020-12-13 04:00:00,0.0,0,1.0,18834.048518623313,18714,1,1,1.0
2020-12-13 04:00:00,2020-12-13 05:00:00,1.0,0,1.0,18758.74958151816,18730,1,1,1.0
2020-12-13 05:00:00,2020-12-13 06:00:00,1.0,1,1.0,18806.310353531357,18695,1,1,1.0
2020-12-13 06:00:00,2020-12-13 07:00:00,1.0,0,1.0,18822.400873735973,18701,1,1,1.0
2020-12-13 19:00:00,2020-12-13 20:00:00,0.0,1,1.0,19229.628263808143,19033,0,0,0.0
2020-12-13 20:00:00,2020-12-13 21:00:00,0.0,0,1.0,19318.03979233285,19050,0,0,0.0
2020-12-13 21:00:00,2020-12-13 22:00:00,0.0,1,1.0,19262.782777316494,19191,0,0,0.0
2020-12-13 22:00:00,2020-12-13 23:00:00,0.0,1,1.0,19199.367622060774,19287,0,0,0.0
2020-12-13 23:00:00,2020-12-14 00:00:00,0.0,1,1.0,19181.334592721272,19269,0,0,1.0
2020-12-14 01:00:00,2020-12-14 02:00:00,0.0,0,1.0,19180.548986358353,19259,0,0,0.0
2020-12-14 10:00:00,2020-12-14 11:00:00,0.0,0,1.0,19191.92402343908,19063,0,0,0.0
2020-12-14 11:00:00,2020-12-14 12:00:00,1.0,0,1.0,19156.365758203676,19063,1,0,0.0
2020-12-14 12:00:00,2020-12-14 13:00:00,1.0,0,1.0,19232.821515371288,19175,1,1,0.0
2020-12-14 13:00:00,2020-12-14 14:00:00,1.0,1,1.0,19191.91830537995,19303,1,1,0.0
2020-12-14 15:00:00,2020-12-14 16:00:00,0.0,1,1.0,19083.412416159044,19048,0,0,1.0
2020-12-14 16:00:00,2020-12-14 17:00:00,0.0,1,1.0,19089.721370655665,19215,0,0,0.0
2020-12-14 17:00:00,2020-12-14 18:00:00,1.0,0,1.0,19149.68135472948,19110,1,1,0.0
2020-12-15 14:00:00,2020-12-15 15:00:00,1.0,0,1.0,19290.367720384696,19180,1,1,1.0
2020-12-15 15:00:00,2020-12-15 16:00:00,1.0,1,1.0,19302.948327134643,19251,0,1,1.0
2020-12-16 18:00:00,2020-12-16 19:00:00,1.0,0,1.0,20606.69251153993,20286,1,1,1.0
2020-12-16 19:00:00,2020-12-16 20:00:00,1.0,0,1.0,20667.348229038977,20066,1,1,1.0
2020-12-16 20:00:00,2020-12-16 21:00:00,1.0,0,1.0,20819.738630163643,20145,1,1,1.0
2020-12-16 21:00:00,2020-12-16 22:00:00,1.0,0,1.0,20691.138645557276,19996,1,1,1.0
2020-12-16 22:00:00,2020-12-16 23:00:00,1.0,0,1.0,20613.458350945046,19907,1,1,1.0
2020-12-16 23:00:00,2020-12-17 00:00:00,1.0,0,1.0,20744.18514783077,20202,1,1,1.0
2020-12-17 00:00:00,2020-12-17 01:00:00,1.0,0,1.0,20811.734351740768,20544,1,1,0.0
2020-12-17 01:00:00,2020-12-17 02:00:00,1.0,0,1.0,21181.15739810927,20080,1,1,1.0
2020-12-17 02:00:00,2020-12-17 03:00:00,1.0,0,1.0,21345.931164338243,20305,1,1,0.0
2020-12-17 03:00:00,2020-12-17 04:00:00,1.0,0,1.0,21353.813932518387,19944,1,1,1.0
2020-12-17 04:00:00,2020-12-17 05:00:00,1.0,0,1.0,21432.351526381437,20465,1,1,1.0
2020-12-17 05:00:00,2020-12-17 06:00:00,1.0,0,1.0,21698.5430842335,20125,1,1,0.0
2020-12-17 06:00:00,2020-12-17 07:00:00,1.0,0,1.0,21887.885104481727,20088,1,1,1.0
2020-12-17 07:00:00,2020-12-17 08:00:00,1.0,0,1.0,21751.849461568607,20287,1,1,1.0
2020-12-17 08:00:00,2020-12-17 09:00:00,1.0,0,1.0,21797.795061549015,20014,1,1,1.0
2020-12-17 09:00:00,2020-12-17 10:00:00,1.0,0,1.0,22168.012271542157,20210,1,1,1.0
2020-12-17 10:00:00,2020-12-17 11:00:00,1.0,0,1.0,22157.700170039752,20179,1,1,1.0
2020-12-17 11:00:00,2020-12-17 12:00:00,1.0,0,1.0,22409.127209513914,20056,1,1,1.0
2020-12-17 12:00:00,2020-12-17 13:00:00,1.0,0,1.0,22787.794973329866,20211,1,1,1.0
2020-12-17 13:00:00,2020-12-17 14:00:00,1.0,0,1.0,22701.902690665454,20179,1,1,1.0
2020-12-17 14:00:00,2020-12-17 15:00:00,1.0,0,1.0,22562.246166732908,20168,1,1,0.0
2020-12-17 15:00:00,2020-12-17 16:00:00,1.0,0,1.0,22759.67218335652,20091,1,0,1.0
2020-12-17 16:00:00,2020-12-17 17:00:00,1.0,0,1.0,23030.64958917478,19939,1,1,1.0
2020-12-18 10:00:00,2020-12-18 11:00:00,1.0,0,1.0,22955.24807186189,20018,1,1,1.0
2020-12-18 11:00:00,2020-12-18 12:00:00,1.0,0,1.0,23062.040100151662,20124,1,1,0.0
